type,sent,ambiguity,reason
VP+的是+NP,热爱的是艺术。,0,被热爱的是艺术，而“艺术”无法主动进行“热爱”动作，仅存在被动语义关系。
VP+的是+NP,破坏的是生态。,0,根据常理，“生态”是被破坏的对象，因此句子仅存在被动解释，无主动动作的可能。
VP+的是+NP,影响的是经济。,0,按照常理，“经济”通常是被影响的对象，而非主动发出“影响”的主体，因此句子无歧义。
VP+的是+NP,原谅的是自己。,0,被原谅的是自己，即自己是接受原谅的对象，通常不会理解为“自己主动原谅他人”。
VP+的是+NP,被铭记的是爱情。,0,该句中“被铭记”明确使用被动结构，因此“爱情”只能是被铭记的对象，无法理解为主动执行“铭记”动作的主体。
VP+的是+NP,被遗忘的是历史。,0,由于“被遗忘”中的“被”明确表示被动，NP“历史”只能是被动接受VP“遗忘”的对象，无法理解为主动执行该动作，因此无歧义。
VP+的是+NP,被崇拜的是英雄。,0,句子中的“被崇拜”已明确表示被动含义，因此“英雄”只能是被崇拜的对象，无法理解为英雄主动进行崇拜。
VP+的是+NP,被尊敬的是智慧。,0,句子中的“被”明确指向被动含义，因此“智慧”只能是被尊敬的对象，无法理解为主动执行尊敬动作的主体。
VP+的是+NP,被害怕的是未知。,0,VP“被害怕”本身是被动结构，明确表示NP“未知”是被动接受动作的对象，无法理解为“未知”主动执行“害怕”的动作。
VP+的是+NP,被渴望的是知识。,0,句子中的“被渴望”明确表示被动结构，因此只能理解为“知识是被他人所渴望的”，不存在主动动作的解读。
VP+的是+NP,被追逐的是梦想。,0,句子中的“被追逐”已明确表示被动结构，因此“梦想”只能是被追逐的对象，无法理解为主动执行追逐动作的主体。
VP+的是+NP,被欣赏的是艺术。,0,“被欣赏的是艺术。”中的“被”字明确表示被动，只能理解为艺术是被欣赏的对象，不存在主动动作的可能。
VP+的是+NP,被恨的是他。,0,由于句子中的“被恨”明确使用了被动结构，仅能理解为“他”是被恨的对象，不存在主动动作的可能。
VP+的是+NP,被期待的是他们。,0,由于VP“被期待”中已包含被动标记“被”，结构明确指向被动含义，仅能理解为“他们是被期待的对象”，主动解释不成立。
VP+的是+NP,被爱的人是你。,0,"该句中的""VP""为被动结构""被爱""，直接限定了被动语义，无法解析为主动动作。仅能理解为""被爱""的对象是""你""，不存在主动施事歧义。"
VP+的是+NP,被关心的是我。,0,句中已有“被”字明确被动含义，“我”是被关心的对象，无法理解为主动动作。
VP+的是+NP,被遗忘的是他。,0,由于“被”字明确表示被动，句子只能理解为“被遗忘的是他”，即他是被遗忘的对象，不存在主动动作的歧义。
VP+的是+NP,被需要的正是你。,0,原句中的“被需要”已明确被动含义，无法理解为主动动作，因此只有“被需要的是你”这一种解释，无歧义。
VP+的是+NP,被赞扬的是他们。,0,“被赞扬”中的“被”明确表示被动，因此“他们”只能是被赞扬的对象，无法理解为主动赞扬他人的主体。
VP+的是+NP,被理解的是你。,0,句中已有“被”明确被动含义，仅能理解为“你”是被理解的对象，无主动动作的可能。
VP+的是+NP,被怀疑的是我。,0,由于句子中已明确使用被动标记“被”，仅能理解为“被怀疑的对象是我”，无法构成主动动作的解读，因此无歧义。
VP+的是+NP,被推荐的是她。,0,句中“被推荐”明确表示被动，因此只有“她被别人推荐”一种理解，排除了主动动作的可能性。
VP+的是+NP,被责备的是他。,0,"原句中的""被责备""已明确使用被动结构，VP本身包含被动标记""被""，因此只能理解为""他""是被责备的对象，不存在主动动作的歧义空间。"
VP+的是+NP,输掉比赛的是我。,0,"在""输掉比赛的是我""中，""输掉""作为及物动词已明确动作主体，""我""只能理解为主动执行动作的施事者，无法产生""被输掉""的被动语义解释。"
VP+的是+NP,赢得比赛的是他。,0,“赢得比赛的是他”只能理解为“他”主动执行了“赢得比赛”的动作，不存在被动含义，因NP“他”作为动作主体明确，无法被理解为被赢的对象。
VP+的是+NP,解决困扰的是我。,0,句子中的“解决困扰的是我”通常理解为“我”是主动执行解决困扰动作的人，即“我”在解决困扰。由于“解决”的宾语一般为问题而非人，被动解读（即“我”是被解决的对象）在此结构中不符合常规语义，因此无歧义。
VP+的是+NP,带来快乐的是你。,0,按照常理判断，“带来快乐的是你”通常理解为“你”是主动发出“带来快乐”动作的主体，而非被带来的对象。句子缺乏被动标记（如“被”），且“带来快乐”更倾向主动行为，故无歧义。
VP+的是+NP,感到高兴的是我们。,0,句子中的“我们”是主动发出“感到高兴”这一动作的主体，即“我们”自己感到高兴，不存在被动被感到高兴的歧义。
VP+的是+NP,接受批评的是他。,0,按照“VP+的是+NP”结构常理推断，“接受批评的是他”更贴合“被VP的是NP”的解释，即“被接受批评的对象是他”，而非“他主动接受批评”。因“接受批评”的主语通常为被动接受者，故无歧义。
VP+的是+NP,提供帮助的是你。,0,在“提供帮助的是你”中，“你”通常被理解为主动提供帮助的一方，因为“提供帮助”这一动作更符合主动行为的常规解释，而被动接受帮助的情况通常需要更明确的被动结构（如“被帮助的是你”）来避免歧义。
VP+的是+NP,坚持的是信念。,0,被坚持的是信念。根据常理，“信念”通常是被坚持的对象，而非主动执行“坚持”动作的主体。
VP+的是+NP,热爱的是自由。,0,被热爱的是自由。
VP+的是+NP,需要的是理解。,0,句子中的“理解”是被需要的对象，即“被需要的是理解”，无法理解为“理解”主动执行“需要”的动作，因抽象名词不具备主动行为能力，仅存在被动语义解释。
VP+的是+NP,保护的是家园。,0,虽然“VP+的是+NP”结构可能存在主动/被动歧义，但“家园”作为无生命体无法主动执行“保护”动作，只能被理解为被动接受保护的对象（如“被保护的对象是家园”），在常规语境中不具备歧义。
VP+的是+NP,渴望的是知识。,0,在“渴望的是知识”中，“知识”作为被渴望的对象，通常不会被理解为主动进行“渴望”的动作，因此只有“被渴望的是知识”这一种符合逻辑的解释，不存在主动/被动歧义。
VP+的是+NP,发现的是新的可能性。,0,被VP的是NP，即被发现的是新的可能性。
VP+的是+NP,寻找的是真相与正义。,0,句子中的“真相与正义”作为抽象事物，无法主动执行“寻找”动作，只能被理解为被寻找的对象，不存在主动行为的歧义可能。
VP+的是+NP,渴望的是和平与稳定。,0,被“渴望”的是“和平与稳定”，即句子强调被主动渴望的对象是“和平与稳定”，不存在“和平与稳定”主动发出“渴望”动作的可能（因逻辑不合理）。
VP+的是+NP,害怕的是自然灾害。,0,根据常理，“自然灾害”无法主动做出“害怕”的动作，因此只能理解为被害怕的对象是自然灾害。
VP+的是+NP,担心的是经济衰退。,0,"句中""经济衰退""作为被担心的对象，不具备主动执行""担心""动作的能力，因此只能理解为被动语义（被担心的是经济衰退），不存在主动被动歧义。"
VP+的是+NP,相信的是科学证据。,0,被相信的是科学证据。科学证据不具备主动“相信”的能力，因此仅有一种合理解释。
VP+的是+NP,提供建议的是他。,0,通常“提供建议的是他”会被理解为“他”主动提供建议，而“被提供建议的是他”需明确使用“被”字，因此无歧义。
VP+的是+NP,被要求的是他。,0,原句中VP部分已含被动标记“被”（“被要求”），明确指向被动含义，因此仅能理解为“被他人要求的是他”，不存在主动与被动双解可能。
VP+的是+NP,反对的是决策。,0,根据常理，“决策”通常是被反对的对象，因此“反对的是决策”只能理解为被反对的是决策，不存在决策主动反对的情况。
VP+的是+NP,关注的是社会问题。,0,根据常理，“关注的是社会问题”通常指被关注的对象是社会问题，而社会问题本身不具备主动关注能力，因此不存在主动态与被动态的歧义解读。
VP+的是+NP,拥有的是信念。,0,“拥有的是信念”只能理解为被拥有的是信念（即某人/某物拥有信念），因“信念”无法作为主动执行“拥有”的主体，不存在主动被动歧义。
VP+的是+NP,拯救世界的是超级英雄。,0,根据常理，“超级英雄”是执行“拯救世界”的主体，而非被拯救的对象，因此句子无歧义。
VP+的是+NP,传播知识的是老师。,0,按常理，“传播知识”是老师主动执行的动作，无法被理解为“老师被传播”，因此句子无歧义。
